id,idBP,idFilial,visit_date,calc_share,visits_count,calls_count
30437,67909,6,06.04.2016,,1,0
30438,68745,6,06.04.2016,,1,0
30439,68917,6,06.04.2016,,1,0
30440,69523,6,06.04.2016,,1,0
30441,69876,6,06.04.2016,,1,0
30442,431,10,06.04.2016,,1,0
30443,687,10,06.04.2016,,1,0
30444,937,10,06.04.2016,,1,0
30445,2478,10,06.04.2016,,1,0
30446,2517,10,06.04.2016,,1,0
30447,2536,10,06.04.2016,,1,0
30448,3300,10,06.04.2016,,1,0
30449,3348,10,06.04.2016,,1,0
30450,3387,10,06.04.2016,,1,0
30451,3415,10,06.04.2016,,1,0
30452,3417,10,06.04.2016,,1,0
30453,3592,10,06.04.2016,,1,0
30454,3691,10,06.04.2016,,1,0
30455,3763,10,06.04.2016,,1,0
30456,3828,10,06.04.2016,,1,0
30457,3981,10,06.04.2016,,1,0
30458,3982,10,06.04.2016,,1,0
30459,3990,10,06.04.2016,,1,0
30460,4579,10,06.04.2016,,1,0
30461,4696,10,06.04.2016,,1,0
30462,4780,10,06.04.2016,,1,0
30463,5177,10,06.04.2016,,1,0
30464,5245,10,06.04.2016,,1,0
30465,5266,10,06.04.2016,,1,0
30466,5427,10,06.04.2016,,1,0
30467,5501,10,06.04.2016,,1,0
30468,5642,10,06.04.2016,,1,0
30469,5794,10,06.04.2016,,1,0
30470,6585,10,06.04.2016,,1,0
30471,6961,10,06.04.2016,,1,0
30472,8007,10,06.04.2016,,1,0
30473,13121,10,06.04.2016,,1,0
30474,13798,10,06.04.2016,,1,0
30475,13799,10,06.04.2016,,1,0
30476,14251,10,06.04.2016,,1,0
30477,17313,10,06.04.2016,,1,0
30478,17334,10,06.04.2016,,1,0
30479,17607,10,06.04.2016,,1,0
30480,59546,10,06.04.2016,,1,0
30481,59568,10,06.04.2016,,1,0
30482,60899,10,06.04.2016,,1,0
30483,61184,10,06.04.2016,,1,0
30484,61977,10,06.04.2016,,1,0
30485,62709,10,06.04.2016,,1,0
30486,62941,10,06.04.2016,,1,0
30487,63116,10,06.04.2016,,1,0
30488,63385,10,06.04.2016,,1,0
30489,63487,10,06.04.2016,,1,0
30490,63736,10,06.04.2016,,1,0
30491,63937,10,06.04.2016,,1,0
30492,63977,10,06.04.2016,,1,0
30493,64360,10,06.04.2016,,1,0
30494,65903,10,06.04.2016,,1,0
30495,66124,10,06.04.2016,,1,0
30496,66129,10,06.04.2016,,1,0
30497,66249,10,06.04.2016,,1,0
30498,66348,10,06.04.2016,,1,0
30499,66511,10,06.04.2016,,1,0
30500,66515,10,06.04.2016,,1,0
30501,68126,10,06.04.2016,,1,0
30502,68240,10,06.04.2016,,1,0
30503,68258,10,06.04.2016,,1,0
30504,68270,10,06.04.2016,,1,0
30505,68384,10,06.04.2016,,1,0
30506,68429,10,06.04.2016,,1,0
30507,68612,10,06.04.2016,,1,0
30508,68916,10,06.04.2016,,1,0
30509,69187,10,06.04.2016,,1,0
30510,69313,10,06.04.2016,,1,0
30511,69406,10,06.04.2016,,1,0
30512,69428,10,06.04.2016,,1,0
30513,69598,10,06.04.2016,,1,0
30514,69599,10,06.04.2016,,1,0
30515,69622,10,06.04.2016,,1,0
30516,69678,10,06.04.2016,,1,0
30517,70346,10,06.04.2016,,1,0
30518,70357,10,06.04.2016,,1,0
30519,70424,10,06.04.2016,,1,0
30520,70459,10,06.04.2016,,1,0
30521,70511,10,06.04.2016,,1,0
30522,70539,10,06.04.2016,,1,0
30523,2491,11,06.04.2016,,1,0
30524,2492,11,06.04.2016,,1,0
30525,16562,11,06.04.2016,,1,0
30526,61962,11,06.04.2016,,1,0
30527,66560,11,06.04.2016,,1,0
30528,67268,11,06.04.2016,,1,0
30529,68704,11,06.04.2016,,1,0
30530,68861,11,06.04.2016,,1,0
30531,69131,11,06.04.2016,,1,0
30532,69242,11,06.04.2016,,1,0
30533,69315,11,06.04.2016,,1,0
30534,70436,11,06.04.2016,,1,0
30535,70463,11,06.04.2016,,1,0
30536,1820,12,06.04.2016,,1,0
30537,3104,12,06.04.2016,,1,0
30538,6173,12,06.04.2016,,1,0
30539,16319,12,06.04.2016,,1,0
30540,63303,12,06.04.2016,,1,0
30541,63390,12,06.04.2016,,1,0
30542,63534,12,06.04.2016,,1,0
30543,63754,12,06.04.2016,,1,0
30544,64323,12,06.04.2016,,1,0
30545,69139,12,06.04.2016,,1,0
30546,69260,12,06.04.2016,,1,0
30547,69322,12,06.04.2016,,1,0
30548,69329,12,06.04.2016,,1,0
30549,69336,12,06.04.2016,,1,0
30550,69341,12,06.04.2016,,1,0
30551,69346,12,06.04.2016,,1,0
30552,69356,12,06.04.2016,,1,0
30553,69360,12,06.04.2016,,1,0
30554,69381,12,06.04.2016,,1,0
30555,69642,12,06.04.2016,,1,0
30556,70092,12,06.04.2016,,1,0
30557,70477,12,06.04.2016,,1,0
30558,70534,12,06.04.2016,,1,0
30559,657,9,06.04.2016,,1,0
30560,3397,9,06.04.2016,,1,0
30561,3495,9,06.04.2016,,1,0
30562,5315,9,06.04.2016,,1,0
30563,13203,9,06.04.2016,,1,0
30564,16439,9,06.04.2016,,1,0
30565,16586,9,06.04.2016,,1,0
30566,61693,9,06.04.2016,,1,0
30567,61772,9,06.04.2016,,1,0
30568,64138,9,06.04.2016,,1,0
30569,64492,9,06.04.2016,,1,0
30570,66662,9,06.04.2016,,1,0
30571,67028,9,06.04.2016,,1,0
30572,68306,9,06.04.2016,,1,0
30573,68595,9,06.04.2016,,1,0
30574,68822,9,06.04.2016,,1,0
30575,68824,9,06.04.2016,,1,0
30576,836,8,06.04.2016,,1,0
30577,1179,8,06.04.2016,,1,0
30578,3647,8,06.04.2016,,1,0
30579,3762,8,06.04.2016,,1,0
30580,4104,8,06.04.2016,,1,0
30581,4603,8,06.04.2016,,1,0
30582,4628,8,06.04.2016,,1,0
30583,5578,8,06.04.2016,,1,0
30584,5915,8,06.04.2016,,1,0
30585,14175,8,06.04.2016,,1,0
30586,14189,8,06.04.2016,,1,0
30587,14191,8,06.04.2016,,1,0
30588,14193,8,06.04.2016,,1,0
30589,14194,8,06.04.2016,,1,0
30590,14195,8,06.04.2016,,1,0
30591,14196,8,06.04.2016,,1,0
30592,14197,8,06.04.2016,,1,0
30593,14198,8,06.04.2016,,1,0
30594,14207,8,06.04.2016,,1,0
30595,14212,8,06.04.2016,,1,0
30596,14213,8,06.04.2016,,1,0
30597,14214,8,06.04.2016,,1,0
30598,18186,8,06.04.2016,,1,0
30599,61011,8,06.04.2016,,1,0
30600,61155,8,06.04.2016,,1,0
30601,64770,8,06.04.2016,,1,0
30602,66672,8,06.04.2016,,1,0
30603,68263,8,06.04.2016,,1,0
30604,68957,8,06.04.2016,,1,0
30605,69026,8,06.04.2016,,1,0
30606,69637,8,06.04.2016,,1,0
30607,70133,8,06.04.2016,,1,0
30608,70137,8,06.04.2016,,1,0
30609,70139,8,06.04.2016,,1,0
30610,70492,8,06.04.2016,,1,0
30611,63590,17,06.04.2016,,1,0
30612,64057,17,06.04.2016,,1,0
30613,64380,17,06.04.2016,,1,0
30614,66494,17,06.04.2016,,1,0
30615,66517,17,06.04.2016,,1,0
30616,67076,17,06.04.2016,,1,0
30617,68798,17,06.04.2016,,1,0
30618,69200,17,06.04.2016,,1,0
30619,69698,17,06.04.2016,,1,0
30620,70545,17,06.04.2016,,1,0
30621,428,4,07.04.2016,,1,0
30622,2468,4,07.04.2016,,1,0
30623,3373,4,07.04.2016,,1,0
30624,5447,4,07.04.2016,,1,0
30625,13925,4,07.04.2016,,1,0
30626,14655,4,07.04.2016,,1,0
30627,15025,4,07.04.2016,,1,0
30628,15207,4,07.04.2016,,1,0
30629,15615,4,07.04.2016,,1,0
30630,16437,4,07.04.2016,,1,0
30631,16660,4,07.04.2016,,1,0
30632,18341,4,07.04.2016,,1,0
30633,59414,4,07.04.2016,,1,0
30634,60991,4,07.04.2016,,1,0
30635,63825,4,07.04.2016,,1,0
30636,63833,4,07.04.2016,,1,0
30637,63843,4,07.04.2016,,1,0
30638,63868,4,07.04.2016,,1,0
30639,63886,4,07.04.2016,,1,0
30640,64198,4,07.04.2016,,1,0
30641,64202,4,07.04.2016,,1,0
30642,64532,4,07.04.2016,,1,0
30643,65303,4,07.04.2016,,1,0
30644,66928,4,07.04.2016,,1,0
30645,67332,4,07.04.2016,,1,0
30646,68469,4,07.04.2016,,1,0
30647,68647,4,07.04.2016,,1,0
30648,68746,4,07.04.2016,,1,0
30649,69184,4,07.04.2016,,1,0
30650,69432,4,07.04.2016,,1,0
30651,69468,4,07.04.2016,,1,0
30652,656,6,07.04.2016,,1,0
30653,5564,6,07.04.2016,,1,0
30654,6579,6,07.04.2016,,1,0
30655,13795,6,07.04.2016,,1,0
30656,14236,6,07.04.2016,,1,0
30657,16296,6,07.04.2016,,1,0
30658,59693,6,07.04.2016,,1,0
30659,59700,6,07.04.2016,,1,0
30660,59723,6,07.04.2016,,1,0
30661,59974,6,07.04.2016,,1,0
30662,59979,6,07.04.2016,,1,0
30663,62859,6,07.04.2016,,1,0
30664,67117,6,07.04.2016,,1,0
30665,68940,6,07.04.2016,,1,0
30666,69135,6,07.04.2016,,1,0
30667,69421,6,07.04.2016,,1,0
30668,69847,6,07.04.2016,,1,0
30669,70150,6,07.04.2016,,1,0
30670,70571,6,07.04.2016,,1,0
30671,464,10,07.04.2016,,1,0
30672,871,10,07.04.2016,,1,0
30673,1169,10,07.04.2016,,1,0
30674,1473,10,07.04.2016,,1,0
30675,2462,10,07.04.2016,,1,0
30676,2888,10,07.04.2016,,1,0
30677,2890,10,07.04.2016,,1,0
30678,3098,10,07.04.2016,,1,0
30679,3555,10,07.04.2016,,1,0
30680,3684,10,07.04.2016,,1,0
30681,3693,10,07.04.2016,,1,0
30682,4032,10,07.04.2016,,1,0
30683,4035,10,07.04.2016,,1,0
30684,5376,10,07.04.2016,,1,0
30685,5377,10,07.04.2016,,1,0
30686,6234,10,07.04.2016,,1,0
30687,6282,10,07.04.2016,,1,0
30688,7337,10,07.04.2016,,1,0
30689,16397,10,07.04.2016,,1,0
30690,17338,10,07.04.2016,,1,0
30691,17566,10,07.04.2016,,1,0
30692,17929,10,07.04.2016,,1,0
30693,59425,10,07.04.2016,,1,0
30694,59673,10,07.04.2016,,1,0
30695,59684,10,07.04.2016,,1,0
30696,59791,10,07.04.2016,,1,0
30697,60475,10,07.04.2016,,1,0
30698,60581,10,07.04.2016,,1,0
30699,61095,10,07.04.2016,,1,0
30700,62940,10,07.04.2016,,1,0
30701,63083,10,07.04.2016,,1,0
30702,63687,10,07.04.2016,,1,0
30703,63740,10,07.04.2016,,1,0
30704,63744,10,07.04.2016,,1,0
30705,64463,10,07.04.2016,,1,0
30706,64465,10,07.04.2016,,1,0
30707,64621,10,07.04.2016,,1,0
30708,64974,10,07.04.2016,,1,0
30709,65294,10,07.04.2016,,1,0
30710,65481,10,07.04.2016,,1,0
30711,66131,10,07.04.2016,,1,0
30712,66526,10,07.04.2016,,1,0
30713,67039,10,07.04.2016,,1,0
30714,68628,10,07.04.2016,,1,0
30715,68792,10,07.04.2016,,1,0
30716,68849,10,07.04.2016,,1,0
30717,68960,10,07.04.2016,,1,0
30718,69243,10,07.04.2016,,1,0
30719,69449,10,07.04.2016,,1,0
30720,69454,10,07.04.2016,,1,0
30721,69477,10,07.04.2016,,1,0
30722,69842,10,07.04.2016,,1,0
30723,70352,10,07.04.2016,,1,0
30724,66004,11,07.04.2016,,1,0
30725,68243,11,07.04.2016,,1,0
30726,1827,12,07.04.2016,,1,0
30727,4566,12,07.04.2016,,1,0
30728,5825,12,07.04.2016,,1,0
30729,60926,12,07.04.2016,,1,0
30730,60998,12,07.04.2016,,1,0
30731,61531,12,07.04.2016,,1,0
30732,64361,12,07.04.2016,,1,0
30733,65459,12,07.04.2016,,1,0
30734,68272,12,07.04.2016,,1,0
30735,68949,12,07.04.2016,,1,0
30736,69263,12,07.04.2016,,1,0
30737,69264,12,07.04.2016,,1,0
30738,69274,12,07.04.2016,,1,0
30739,69283,12,07.04.2016,,1,0
30740,69323,12,07.04.2016,,1,0
30741,69326,12,07.04.2016,,1,0
30742,69343,12,07.04.2016,,1,0
30743,69345,12,07.04.2016,,1,0
30744,69352,12,07.04.2016,,1,0
30745,69359,12,07.04.2016,,1,0
30746,69361,12,07.04.2016,,1,0
30747,69371,12,07.04.2016,,1,0
30748,69374,12,07.04.2016,,1,0
30749,69540,12,07.04.2016,,1,0
30750,917,9,07.04.2016,,1,0
30751,980,9,07.04.2016,,1,0
30752,3972,9,07.04.2016,,1,0
30753,4541,9,07.04.2016,,1,0
30754,59604,9,07.04.2016,,1,0
30755,61014,9,07.04.2016,,1,0
30756,64625,9,07.04.2016,,1,0
30757,64628,9,07.04.2016,,1,0
30758,64631,9,07.04.2016,,1,0
30759,64833,9,07.04.2016,,1,0
30760,67103,9,07.04.2016,,1,0
30761,68283,9,07.04.2016,,1,0
30762,68820,9,07.04.2016,,1,0
30763,68979,9,07.04.2016,,1,0
30764,70231,9,07.04.2016,,1,0
30765,70519,9,07.04.2016,,1,0
30766,1621,8,07.04.2016,,1,0
30767,2527,8,07.04.2016,,1,0
30768,3508,8,07.04.2016,,1,0
30769,3720,8,07.04.2016,,1,0
30770,4104,8,07.04.2016,,1,0
30771,4181,8,07.04.2016,,1,0
30772,4603,8,07.04.2016,,1,0
30773,6634,8,07.04.2016,,1,0
30774,13206,8,07.04.2016,,1,0
30775,13572,8,07.04.2016,,1,0
30776,14182,8,07.04.2016,,1,0
30777,14188,8,07.04.2016,,1,0
30778,14194,8,07.04.2016,,1,0
30779,14203,8,07.04.2016,,1,0
30780,14214,8,07.04.2016,,1,0
30781,17703,8,07.04.2016,,1,0
30782,18104,8,07.04.2016,,1,0
30783,61224,8,07.04.2016,,1,0
30784,63064,8,07.04.2016,,1,0
30785,66672,8,07.04.2016,,1,0
30786,67431,8,07.04.2016,,1,0
30787,67441,8,07.04.2016,,1,0
30788,67960,8,07.04.2016,,1,0
30789,69006,8,07.04.2016,,1,0
30790,69700,8,07.04.2016,,1,0
30791,70485,8,07.04.2016,,1,0
30792,70555,8,07.04.2016,,1,0
30793,3668,15,07.04.2016,,1,0
30794,3669,15,07.04.2016,,1,0
30795,3670,15,07.04.2016,,1,0
30796,3671,15,07.04.2016,,1,0
30797,3672,15,07.04.2016,,1,0
30798,3677,15,07.04.2016,,1,0
30799,3678,15,07.04.2016,,1,0
30800,64055,17,07.04.2016,,1,0
30801,64258,17,07.04.2016,,1,0
30802,66392,17,07.04.2016,,1,0
30803,66500,17,07.04.2016,,1,0
30804,69694,17,07.04.2016,,1,0
30805,70097,17,07.04.2016,,1,0
30806,70465,17,07.04.2016,,1,0
30807,3406,4,08.04.2016,,1,0
30808,3410,4,08.04.2016,,1,0
30809,9230,4,08.04.2016,,1,0
30810,15228,4,08.04.2016,,1,0
30811,15292,4,08.04.2016,,1,0
30812,15591,4,08.04.2016,,1,0
30813,16963,4,08.04.2016,,1,0
30814,59420,4,08.04.2016,,1,0
30815,61389,4,08.04.2016,,1,0
30816,61595,4,08.04.2016,,1,0
30817,64352,4,08.04.2016,,1,0
30818,64976,4,08.04.2016,,1,0
30819,66240,4,08.04.2016,,1,0
30820,66325,4,08.04.2016,,1,0
30821,67882,4,08.04.2016,,1,0
30822,68071,4,08.04.2016,,1,0
30823,69871,4,08.04.2016,,1,0
30824,373,6,08.04.2016,,1,0
30825,3228,6,08.04.2016,,1,0
30826,5158,6,08.04.2016,,1,0
30827,5605,6,08.04.2016,,1,0
30828,6420,6,08.04.2016,,1,0
30829,59543,6,08.04.2016,,1,0
30830,67357,6,08.04.2016,,1,0
30831,68664,6,08.04.2016,,1,0
30832,68742,6,08.04.2016,,1,0
30833,68913,6,08.04.2016,,1,0
30834,68921,6,08.04.2016,,1,0
30835,69134,6,08.04.2016,,1,0
30836,69141,6,08.04.2016,,1,0
30837,69421,6,08.04.2016,,1,0
30838,1119,10,08.04.2016,,1,0
30839,2508,10,08.04.2016,,1,0
30840,2973,10,08.04.2016,,1,0
30841,2974,10,08.04.2016,,1,0
30842,3199,10,08.04.2016,,1,0
30843,3298,10,08.04.2016,,1,0
30844,3615,10,08.04.2016,,1,0
30845,5245,10,08.04.2016,,1,0
30846,7095,10,08.04.2016,,1,0
30847,16999,10,08.04.2016,,1,0
30848,62832,10,08.04.2016,,1,0
30849,62833,10,08.04.2016,,1,0
30850,63752,10,08.04.2016,,1,0
30851,64430,10,08.04.2016,,1,0
30852,64948,10,08.04.2016,,1,0
30853,66310,10,08.04.2016,,1,0
30854,66524,10,08.04.2016,,1,0
30855,66811,10,08.04.2016,,1,0
30856,67239,10,08.04.2016,,1,0
30857,68566,10,08.04.2016,,1,0
30858,68831,10,08.04.2016,,1,0
30859,70314,10,08.04.2016,,1,0
30860,1821,12,08.04.2016,,1,0
30861,2466,12,08.04.2016,,1,0
30862,3926,12,08.04.2016,,1,0
30863,4067,12,08.04.2016,,1,0
30864,64261,12,08.04.2016,,1,0
30865,68949,12,08.04.2016,,1,0
30866,69251,12,08.04.2016,,1,0
30867,69285,12,08.04.2016,,1,0
30868,70211,12,08.04.2016,,1,0
30869,70385,12,08.04.2016,,1,0
30870,150,9,08.04.2016,,1,0
30871,3306,9,08.04.2016,,1,0
30872,3343,9,08.04.2016,,1,0
30873,4994,9,08.04.2016,,1,0
30874,9919,9,08.04.2016,,1,0
30875,64890,9,08.04.2016,,1,0
30876,68330,9,08.04.2016,,1,0
30877,68608,9,08.04.2016,,1,0
30878,68772,9,08.04.2016,,1,0
30879,68884,9,08.04.2016,,1,0
30880,69832,9,08.04.2016,,1,0
30881,1040,8,08.04.2016,,1,0
30882,3009,8,08.04.2016,,1,0
30883,3447,8,08.04.2016,,1,0
30884,5581,8,08.04.2016,,1,0
30885,5671,8,08.04.2016,,1,0
30886,9216,8,08.04.2016,,1,0
30887,59666,8,08.04.2016,,1,0
30888,63361,8,08.04.2016,,1,0
30889,64095,8,08.04.2016,,1,0
30890,66985,8,08.04.2016,,1,0
30891,67381,8,08.04.2016,,1,0
30892,67452,8,08.04.2016,,1,0
30893,67545,8,08.04.2016,,1,0
30894,68579,8,08.04.2016,,1,0
30895,884,15,08.04.2016,,1,0
30896,2609,15,08.04.2016,,1,0
30897,2830,15,08.04.2016,,1,0
30898,66620,15,08.04.2016,,1,0
30899,67071,15,08.04.2016,,1,0
30900,70562,15,08.04.2016,,1,0
30901,6386,17,08.04.2016,,1,0
30902,63941,17,08.04.2016,,1,0
30903,65415,17,08.04.2016,,1,0
30904,66338,17,08.04.2016,,1,0
30905,66500,17,08.04.2016,,1,0
30906,66966,17,08.04.2016,,1,0
30907,67094,17,08.04.2016,,1,0
30908,67316,17,08.04.2016,,1,0
30909,68955,17,08.04.2016,,1,0
30910,69781,17,08.04.2016,,1,0
30911,1429,4,09.04.2016,,1,0
30912,4643,4,09.04.2016,,1,0
30913,66707,4,09.04.2016,,1,0
30914,801,4,11.04.2016,,1,0
30915,1020,4,11.04.2016,,1,0
30916,1302,4,11.04.2016,,1,0
30917,2468,4,11.04.2016,,1,0
30918,5169,4,11.04.2016,,1,0
30919,5201,4,11.04.2016,,1,0
30920,15228,4,11.04.2016,,1,0
30921,15815,4,11.04.2016,,1,0
30922,16884,4,11.04.2016,,1,0
30923,18341,4,11.04.2016,,1,0
30924,59456,4,11.04.2016,,1,0
30925,59796,4,11.04.2016,,1,0
30926,61076,4,11.04.2016,,1,0
30927,61167,4,11.04.2016,,1,0
30928,61378,4,11.04.2016,,1,0
30929,61397,4,11.04.2016,,1,0
30930,61744,4,11.04.2016,,1,0
30931,62346,4,11.04.2016,,1,0
30932,63304,4,11.04.2016,,1,0
30933,63800,4,11.04.2016,,1,0
30934,63827,4,11.04.2016,,1,0
30935,63895,4,11.04.2016,,1,0
30936,64532,4,11.04.2016,,1,0
30937,64947,4,11.04.2016,,1,0
30938,66355,4,11.04.2016,,1,0
30939,67332,4,11.04.2016,,1,0
30940,67530,4,11.04.2016,,1,0
30941,68183,4,11.04.2016,,1,0
30942,68221,4,11.04.2016,,1,0
30943,68445,4,11.04.2016,,1,0
30944,68557,4,11.04.2016,,1,0
30945,69489,4,11.04.2016,,1,0
30946,70360,4,11.04.2016,,1,0
30947,70362,4,11.04.2016,,1,0
30948,70411,4,11.04.2016,,1,0
30949,70531,4,11.04.2016,,1,0
30950,458,6,11.04.2016,,1,0
30951,2547,6,11.04.2016,,1,0
30952,5523,6,11.04.2016,,1,0
30953,5543,6,11.04.2016,,1,0
30954,5547,6,11.04.2016,,1,0
30955,5548,6,11.04.2016,,1,0
30956,5583,6,11.04.2016,,1,0
30957,13734,6,11.04.2016,,1,0
30958,16573,6,11.04.2016,,1,0
30959,17070,6,11.04.2016,,1,0
30960,59977,6,11.04.2016,,1,0
30961,60901,6,11.04.2016,,1,0
30962,61943,6,11.04.2016,,1,0
30963,62451,6,11.04.2016,,1,0
30964,68127,6,11.04.2016,,1,0
30965,68320,6,11.04.2016,,1,0
30966,68937,6,11.04.2016,,1,0
30967,69082,6,11.04.2016,,1,0
30968,69086,6,11.04.2016,,1,0
30969,69573,6,11.04.2016,,1,0
30970,70030,6,11.04.2016,,1,0
30971,530,10,11.04.2016,,1,0
30972,1074,10,11.04.2016,,1,0
30973,2665,10,11.04.2016,,1,0
30974,2944,10,11.04.2016,,1,0
30975,3414,10,11.04.2016,,1,0
30976,3753,10,11.04.2016,,1,0
30977,3828,10,11.04.2016,,1,0
30978,5398,10,11.04.2016,,1,0
30979,5819,10,11.04.2016,,1,0
30980,5897,10,11.04.2016,,1,0
30981,6002,10,11.04.2016,,1,0
30982,6305,10,11.04.2016,,1,0
30983,61676,10,11.04.2016,,1,0
30984,61761,10,11.04.2016,,1,0
30985,63421,10,11.04.2016,,1,0
30986,63479,10,11.04.2016,,1,0
30987,63767,10,11.04.2016,,1,0
30988,64081,10,11.04.2016,,1,0
30989,65362,10,11.04.2016,,1,0
30990,66303,10,11.04.2016,,1,0
30991,67562,10,11.04.2016,,1,0
30992,69973,10,11.04.2016,,1,0
30993,329,11,11.04.2016,,1,0
30994,412,11,11.04.2016,,1,0
30995,1176,11,11.04.2016,,1,0
30996,1297,11,11.04.2016,,1,0
30997,1372,11,11.04.2016,,1,0
30998,5975,11,11.04.2016,,1,0
30999,6352,11,11.04.2016,,1,0
31000,14297,11,11.04.2016,,1,0
31001,59795,11,11.04.2016,,1,0
31002,59797,11,11.04.2016,,1,0
31003,60241,11,11.04.2016,,1,0
31004,63398,11,11.04.2016,,1,0
31005,63480,11,11.04.2016,,1,0
31006,64839,11,11.04.2016,,1,0
31007,66433,11,11.04.2016,,1,0
31008,68847,11,11.04.2016,,1,0
31009,69570,11,11.04.2016,,1,0
31010,69931,11,11.04.2016,,1,0
31011,69937,11,11.04.2016,,1,0
31012,70001,11,11.04.2016,,1,0
31013,70043,11,11.04.2016,,1,0
31014,70045,11,11.04.2016,,1,0
31015,70254,11,11.04.2016,,1,0
31016,70463,11,11.04.2016,,1,0
31017,70478,11,11.04.2016,,1,0
31018,70479,11,11.04.2016,,1,0
31019,4067,12,11.04.2016,,1,0
31020,4909,12,11.04.2016,,1,0
31021,5692,12,11.04.2016,,1,0
31022,16883,12,11.04.2016,,1,0
31023,61402,12,11.04.2016,,1,0
31024,63208,12,11.04.2016,,1,0
31025,64910,12,11.04.2016,,1,0
31026,65559,12,11.04.2016,,1,0
31027,65913,12,11.04.2016,,1,0
31028,66243,12,11.04.2016,,1,0
31029,66253,12,11.04.2016,,1,0
31030,66266,12,11.04.2016,,1,0
31031,68167,12,11.04.2016,,1,0
31032,69251,12,11.04.2016,,1,0
31033,69263,12,11.04.2016,,1,0
31034,69284,12,11.04.2016,,1,0
31035,69289,12,11.04.2016,,1,0
31036,69312,12,11.04.2016,,1,0
31037,69353,12,11.04.2016,,1,0
31038,69357,12,11.04.2016,,1,0
31039,69372,12,11.04.2016,,1,0
31040,69375,12,11.04.2016,,1,0
31041,69376,12,11.04.2016,,1,0
31042,69472,12,11.04.2016,,1,0
31043,69934,12,11.04.2016,,1,0
31044,69936,12,11.04.2016,,1,0
31045,586,9,11.04.2016,,1,0
31046,3123,9,11.04.2016,,1,0
31047,3161,9,11.04.2016,,1,0
31048,3242,9,11.04.2016,,1,0
31049,3922,9,11.04.2016,,1,0
31050,6157,9,11.04.2016,,1,0
31051,6159,9,11.04.2016,,1,0
31052,10270,9,11.04.2016,,1,0
31053,16599,9,11.04.2016,,1,0
31054,59582,9,11.04.2016,,1,0
31055,61772,9,11.04.2016,,1,0
31056,64393,9,11.04.2016,,1,0
31057,65363,9,11.04.2016,,1,0
31058,65366,9,11.04.2016,,1,0
31059,67105,9,11.04.2016,,1,0
31060,67254,9,11.04.2016,,1,0
31061,67961,9,11.04.2016,,1,0
31062,68362,9,11.04.2016,,1,0
31063,70184,9,11.04.2016,,1,0
31064,70205,9,11.04.2016,,1,0
31065,70223,9,11.04.2016,,1,0
31066,70250,9,11.04.2016,,1,0
31067,70347,9,11.04.2016,,1,0
31068,70498,9,11.04.2016,,1,0
31069,70507,9,11.04.2016,,1,0
31070,410,8,11.04.2016,,1,0
31071,457,8,11.04.2016,,1,0
31072,2994,8,11.04.2016,,1,0
31073,4474,8,11.04.2016,,1,0
31074,6251,8,11.04.2016,,1,0
31075,6959,8,11.04.2016,,1,0
31076,14174,8,11.04.2016,,1,0
31077,14182,8,11.04.2016,,1,0
31078,14183,8,11.04.2016,,1,0
31079,14301,8,11.04.2016,,1,0
31080,16444,8,11.04.2016,,1,0
31081,62132,8,11.04.2016,,1,0
31082,64208,8,11.04.2016,,1,0
31083,64238,8,11.04.2016,,1,0
31084,64716,8,11.04.2016,,1,0
31085,65349,8,11.04.2016,,1,0
31086,69006,8,11.04.2016,,1,0
31087,69493,8,11.04.2016,,1,0
31088,69503,8,11.04.2016,,1,0
31089,69873,8,11.04.2016,,1,0
31090,70284,8,11.04.2016,,1,0
31091,70583,8,11.04.2016,,1,0
31092,4538,15,11.04.2016,,1,0
31093,66992,15,11.04.2016,,1,0
31094,2605,17,11.04.2016,,1,0
31095,61260,17,11.04.2016,,1,0
31096,64054,17,11.04.2016,,1,0
31097,64649,17,11.04.2016,,1,0
31098,66437,17,11.04.2016,,1,0
31099,67260,17,11.04.2016,,1,0
31100,69464,17,11.04.2016,,1,0
31101,69465,17,11.04.2016,,1,0
31102,69694,17,11.04.2016,,1,0
31103,1692,4,12.04.2016,,1,0
31104,3256,4,12.04.2016,,1,0
31105,6411,4,12.04.2016,,1,0
31106,14366,4,12.04.2016,,1,0
31107,15228,4,12.04.2016,,1,0
31108,15292,4,12.04.2016,,1,0
31109,16902,4,12.04.2016,,1,0
31110,17505,4,12.04.2016,,1,0
31111,59420,4,12.04.2016,,1,0
31112,62346,4,12.04.2016,,1,0
31113,63800,4,12.04.2016,,1,0
31114,63900,4,12.04.2016,,1,0
31115,64036,4,12.04.2016,,1,0
31116,64489,4,12.04.2016,,1,0
31117,64976,4,12.04.2016,,1,0
31118,66719,4,12.04.2016,,1,0
31119,66932,4,12.04.2016,,1,0
31120,67460,4,12.04.2016,,1,0
31121,68095,4,12.04.2016,,1,0
31122,68589,4,12.04.2016,,1,0
31123,68737,4,12.04.2016,,1,0
31124,68954,4,12.04.2016,,1,0
31125,69976,4,12.04.2016,,1,0
31126,375,6,12.04.2016,,1,0
31127,3977,6,12.04.2016,,1,0
31128,4122,6,12.04.2016,,1,0
31129,4260,6,12.04.2016,,1,0
31130,4502,6,12.04.2016,,1,0
31131,4620,6,12.04.2016,,1,0
31132,5158,6,12.04.2016,,1,0
31133,5523,6,12.04.2016,,1,0
31134,5545,6,12.04.2016,,1,0
31135,6374,6,12.04.2016,,1,0
