id,wk,N wk,idFilial,KanalDB,idSubGrp,value
10554,201403,3,12,2,4,197568.0
10555,201404,4,12,2,4,104640.0
10556,201405,5,12,2,4,143616.0
10557,201406,6,12,2,4,171744.0
10558,201407,7,12,2,4,101952.0
10559,201408,8,12,2,4,248448.0
10560,201409,9,12,2,4,240192.0
10561,201410,10,12,2,4,92160.0
10562,201411,11,12,2,4,213408.0
10563,201412,12,12,2,4,165504.0
10564,201413,13,12,2,4,208896.0
10565,201414,14,12,2,4,270720.0
10566,201415,15,12,2,4,146496.0
10567,201416,16,12,2,4,128256.0
10568,201417,17,12,2,4,185664.0
10569,201418,18,12,2,4,232512.0
10570,201419,19,12,2,4,259680.0
10571,201420,20,12,2,4,314496.0
10572,201421,21,12,2,4,176544.0
10573,201422,22,12,2,4,170784.0
10574,201423,23,12,2,4,150336.0
10575,201424,24,12,2,4,155712.0
10576,201425,25,12,2,4,283008.0
10577,201426,26,12,2,4,118272.0
10578,201427,27,12,2,4,408384.0
10579,201428,28,12,2,4,150912.0
10580,201429,29,12,2,4,130368.0
10581,201430,30,12,2,4,261504.0
10582,201431,31,12,2,4,232320.0
10583,201432,32,12,2,4,206208.0
10584,201433,33,12,2,4,256128.0
10585,201434,34,12,2,4,405888.0
10586,201435,35,12,2,4,288768.0
10587,201436,36,12,2,4,43008.0
10588,201437,37,12,2,4,167136.0
10589,201438,38,12,2,4,142080.0
10590,201439,39,12,2,4,228288.0
10591,201440,40,12,2,4,280704.0
10592,201441,41,12,2,4,200352.0
10593,201442,42,12,2,4,158976.0
10594,201443,43,12,2,4,67200.0
10595,201444,44,12,2,4,225024.0
10596,201445,45,12,2,4,60480.0
10597,201446,46,12,2,4,246912.0
10598,201447,47,12,2,4,186816.0
10599,201448,48,12,2,4,182400.0
10600,201449,49,12,2,4,97152.0
10601,201450,50,12,2,4,453888.0
10602,201451,51,12,2,4,111744.0
10603,201452,52,12,2,4,254208.0
10604,201453,53,12,2,4,49536.0
10605,201503,54,12,2,4,24960.0
10606,201504,55,12,2,4,168192.0
10607,201505,56,12,2,4,84864.0
10608,201506,57,12,2,4,162816.0
10609,201507,58,12,2,4,64896.0
10610,201508,59,12,2,4,117504.0
10611,201509,60,12,2,4,116352.0
10612,201510,61,12,2,4,85632.0
10613,201511,62,12,2,4,104064.0
10614,201512,63,12,2,4,87744.0
10615,201513,64,12,2,4,80256.0
10616,201514,65,12,2,4,197376.0
10617,201515,66,12,2,4,129600.0
10618,201516,67,12,2,4,92544.0
10619,201517,68,12,2,4,153792.0
10620,201518,69,12,2,4,132480.0
10621,201519,70,12,2,4,71040.0
10622,201520,71,12,2,4,205440.0
10623,201521,72,12,2,4,231744.0
10624,201522,73,12,2,4,111744.0
10625,201523,74,12,2,4,71424.0
10626,201524,75,12,2,4,171264.0
10627,201525,76,12,2,4,91776.0
10628,201526,77,12,2,4,246144.0
10629,201527,78,12,2,4,89856.0
10630,201528,79,12,2,4,239616.0
10631,201529,80,12,2,4,187968.0
10632,201530,81,12,2,4,127104.0
10633,201531,82,12,2,4,143616.0
10634,201532,83,12,2,4,168960.0
10635,201533,84,12,2,4,137472.0
10636,201534,85,12,2,4,124032.0
10637,201535,86,12,2,4,192768.0
10638,201536,87,12,2,4,290304.0
10639,201537,88,12,2,4,96192.0
10640,201538,89,12,2,4,102912.0
10641,201539,90,12,2,4,144384.0
10642,201540,91,12,2,4,125184.0
10643,201541,92,12,2,4,85056.0
10644,201542,93,12,2,4,104160.0
10645,201543,94,12,2,4,63360.0
10646,201544,95,12,2,4,192768.0
10647,201545,96,12,2,4,160128.0
10648,201546,97,12,2,4,105792.0
10649,201547,98,12,2,4,222912.0
10650,201548,99,12,2,4,126720.0
10651,201549,100,12,2,4,305472.0
10652,201550,101,12,2,4,147456.0
10653,201551,102,12,2,4,194112.0
10654,201552,103,12,2,4,133824.0
10655,201553,104,12,2,4,125568.0
10656,201603,106,12,2,4,47616.0
10657,201604,107,12,2,4,203136.0
10658,201605,108,12,2,4,126912.0
10659,201606,109,12,2,4,121344.0
10660,201607,110,12,2,4,162048.0
10661,201608,111,12,2,4,141696.0
10662,201609,112,12,2,4,226176.0
10663,201610,113,12,2,4,124416.0
10664,201611,114,12,2,4,139392.0
10665,201612,115,12,2,4,118272.0
10666,201613,116,12,2,4,99840.0
10667,201614,117,12,2,4,249216.0
10668,201615,118,12,2,4,99840.0
10669,201616,119,12,2,4,196992.0
10670,201617,120,12,2,4,100992.0
10671,201618,121,12,2,4,259200.0
10672,201619,122,12,2,4,52224.0
10673,201620,123,12,2,4,117888.0
10674,201621,124,12,2,4,132480.0
10675,201622,125,12,2,4,60288.0
10676,201623,126,12,2,4,164352.0
10677,201624,127,12,2,4,127104.0
10678,201625,128,12,2,4,208512.0
10679,201626,129,12,2,4,137760.0
10680,201627,130,12,2,4,170784.0
10681,201628,131,12,2,4,200448.0
10682,201629,132,12,2,4,167424.0
10683,201630,133,12,2,4,96192.0
10684,201631,134,12,2,4,370560.0
10685,201632,135,12,2,4,195456.0
10686,201633,136,12,2,4,249216.0
10687,201634,137,12,2,4,158592.0
10688,201635,138,12,2,4,342528.0
10689,201636,139,12,2,4,155136.0
10690,201637,140,12,2,4,65664.0
10691,201638,141,12,2,4,206592.0
10692,201639,142,12,2,4,104064.0
10693,201640,143,12,2,4,65664.0
10694,201641,144,12,2,4,203904.0
10695,201642,145,12,2,4,220416.0
10696,201643,146,12,2,4,99456.0
10697,201644,147,12,2,4,211296.0
10698,201645,148,12,2,4,52992.0
10699,201646,149,12,2,4,259392.0
10700,201647,150,12,2,4,223104.0
10701,201648,151,12,2,4,78336.0
10702,201649,152,12,2,4,345216.0
10703,201650,153,12,2,4,192768.0
10704,201651,154,12,2,4,324096.0
10705,201652,155,12,2,4,325248.0
10706,201653,156,12,2,4,106752.0
10707,201702,157,12,2,4,63744.0
10708,201703,158,12,2,4,276384.0
10709,201704,159,12,2,4,532224.0
10710,201705,160,12,2,4,514944.0
10711,201706,161,12,2,4,270336.0
10712,201707,162,12,2,4,258624.0
10713,201708,163,12,2,4,281088.0
10714,201709,164,12,2,4,337536.0
10715,201710,165,12,2,4,324096.0
10716,201711,166,12,2,4,235776.0
10717,201712,167,12,2,4,531456.0
10718,201713,168,12,2,4,404352.0
10719,201714,169,12,2,4,448800.0
10720,201715,170,12,2,4,653664.0
10721,201716,171,12,2,4,530976.0
10722,201717,172,12,2,4,249984.0
10723,201718,173,12,2,4,615168.0
10724,201719,174,12,2,4,274944.0
10725,201720,175,12,2,4,615168.0
10726,201721,176,12,2,4,595584.0
10727,201722,177,12,2,4,643200.0
10728,201723,178,12,2,4,320640.0
10729,201724,179,12,2,4,610944.0
10730,201725,180,12,2,4,492864.0
10731,201726,181,12,2,4,327552.0
10732,201727,182,12,2,4,355968.0
10733,201728,183,12,2,4,580224.0
10734,201403,3,12,2,5,126920.0
10735,201404,4,12,2,5,95000.0
10736,201405,5,12,2,5,135280.0
10737,201406,6,12,2,5,104348.0
10738,201407,7,12,2,5,101840.0
10739,201408,8,12,2,5,109668.0
10740,201409,9,12,2,5,192432.0
10741,201410,10,12,2,5,114760.0
10742,201411,11,12,2,5,149492.0
10743,201412,12,12,2,5,209000.0
10744,201413,13,12,2,5,160816.0
10745,201414,14,12,2,5,125400.0
10746,201415,15,12,2,5,100776.0
10747,201416,16,12,2,5,155040.0
10748,201417,17,12,2,5,155800.0
10749,201418,18,12,2,5,112480.0
10750,201419,19,12,2,5,134520.0
10751,201420,20,12,2,5,172520.0
10752,201421,21,12,2,5,169480.0
10753,201422,22,12,2,5,101840.0
10754,201423,23,12,2,5,131480.0
10755,201424,24,12,2,5,73720.0
10756,201425,25,12,2,5,360240.0
10757,201426,26,12,2,5,149720.0
10758,201427,27,12,2,5,169480.0
10759,201428,28,12,2,5,165680.0
10760,201429,29,12,2,5,204440.0
10761,201430,30,12,2,5,201400.0
10762,201431,31,12,2,5,223440.0
10763,201432,32,12,2,5,162640.0
10764,201433,33,12,2,5,201400.0
10765,201434,34,12,2,5,253840.0
10766,201435,35,12,2,5,329840.0
10767,201436,36,12,2,5,79040.0
10768,201437,37,12,2,5,112100.0
10769,201438,38,12,2,5,95000.0
10770,201439,39,12,2,5,199500.0
10771,201440,40,12,2,5,103360.0
10772,201441,41,12,2,5,142120.0
10773,201442,42,12,2,5,134520.0
10774,201443,43,12,2,5,105640.0
10775,201444,44,12,2,5,283480.0
10776,201445,45,12,2,5,101080.0
10777,201446,46,12,2,5,269040.0
10778,201447,47,12,2,5,186960.0
10779,201448,48,12,2,5,199880.0
10780,201449,49,12,2,5,103360.0
10781,201450,50,12,2,5,360240.0
10782,201451,51,12,2,5,163400.0
10783,201452,52,12,2,5,280440.0
10784,201453,53,12,2,5,97280.0
10785,201503,54,12,2,5,34200.0
10786,201504,55,12,2,5,180120.0
10787,201505,56,12,2,5,169480.0
10788,201506,57,12,2,5,221160.0
10789,201507,58,12,2,5,168720.0
10790,201508,59,12,2,5,158840.0
10791,201509,60,12,2,5,122360.0
10792,201510,61,12,2,5,110960.0
10793,201511,62,12,2,5,212800.0
10794,201512,63,12,2,5,93480.0
10795,201513,64,12,2,5,93480.0
10796,201514,65,12,2,5,176320.0
10797,201515,66,12,2,5,152760.0
10798,201516,67,12,2,5,75240.0
10799,201517,68,12,2,5,167200.0
10800,201518,69,12,2,5,133000.0
10801,201519,70,12,2,5,82080.0
10802,201520,71,12,2,5,156560.0
10803,201521,72,12,2,5,150480.0
10804,201522,73,12,2,5,163400.0
10805,201523,74,12,2,5,73720.0
10806,201524,75,12,2,5,117040.0
10807,201525,76,12,2,5,84360.0
10808,201526,77,12,2,5,169480.0
10809,201527,78,12,2,5,145160.0
10810,201528,79,12,2,5,326040.0
10811,201529,80,12,2,5,228000.0
10812,201530,81,12,2,5,186960.0
10813,201531,82,12,2,5,250800.0
10814,201532,83,12,2,5,212040.0
10815,201533,84,12,2,5,210520.0
10816,201534,85,12,2,5,172520.0
10817,201535,86,12,2,5,334400.0
10818,201536,87,12,2,5,220400.0
10819,201537,88,12,2,5,152000.0
10820,201538,89,12,2,5,85880.0
10821,201539,90,12,2,5,216600.0
10822,201540,91,12,2,5,111720.0
10823,201541,92,12,2,5,93480.0
10824,201542,93,12,2,5,190760.0
10825,201543,94,12,2,5,92720.0
10826,201544,95,12,2,5,144400.0
10827,201545,96,12,2,5,145160.0
10828,201546,97,12,2,5,123120.0
10829,201547,98,12,2,5,312360.0
10830,201548,99,12,2,5,152760.0
10831,201549,100,12,2,5,236360.0
10832,201550,101,12,2,5,322240.0
10833,201551,102,12,2,5,233320.0
10834,201552,103,12,2,5,262960.0
10835,201553,104,12,2,5,187720.0
10836,201603,106,12,2,5,34960.0
10837,201604,107,12,2,5,351880.0
10838,201605,108,12,2,5,148200.0
10839,201606,109,12,2,5,138320.0
10840,201607,110,12,2,5,311600.0
10841,201608,111,12,2,5,148960.0
10842,201609,112,12,2,5,182400.0
10843,201610,113,12,2,5,193040.0
10844,201611,114,12,2,5,149720.0
10845,201612,115,12,2,5,186200.0
10846,201613,116,12,2,5,177840.0
10847,201614,117,12,2,5,278920.0
10848,201615,118,12,2,5,256120.0
10849,201616,119,12,2,5,281960.0
10850,201617,120,12,2,5,126160.0
10851,201618,121,12,2,5,383040.0
10852,201619,122,12,2,5,89680.0
10853,201620,123,12,2,5,141360.0
10854,201621,124,12,2,5,161120.0
10855,201622,125,12,2,5,144400.0
10856,201623,126,12,2,5,123120.0
10857,201624,127,12,2,5,160360.0
10858,201625,128,12,2,5,250800.0
10859,201626,129,12,2,5,278920.0
10860,201627,130,12,2,5,388360.0
10861,201628,131,12,2,5,209000.0
10862,201629,132,12,2,5,178220.0
10863,201630,133,12,2,5,205960.0
10864,201631,134,12,2,5,504640.0
10865,201632,135,12,2,5,209000.0
10866,201633,136,12,2,5,325280.0
10867,201634,137,12,2,5,149720.0
10868,201635,138,12,2,5,338960.0
10869,201636,139,12,2,5,251560.0
10870,201637,140,12,2,5,102600.0
10871,201638,141,12,2,5,327560.0
10872,201639,142,12,2,5,148960.0
10873,201640,143,12,2,5,126160.0
10874,201641,144,12,2,5,216600.0
10875,201642,145,12,2,5,278920.0
10876,201643,146,12,2,5,128440.0
10877,201644,147,12,2,5,265240.0
10878,201645,148,12,2,5,70680.0
10879,201646,149,12,2,5,338200.0
10880,201647,150,12,2,5,284240.0
10881,201648,151,12,2,5,138320.0
10882,201649,152,12,2,5,453720.0
10883,201650,153,12,2,5,360240.0
10884,201651,154,12,2,5,370120.0
10885,201652,155,12,2,5,380000.0
10886,201653,156,12,2,5,335920.0
10887,201702,157,12,2,5,36480.0
10888,201703,158,12,2,5,199120.0
10889,201704,159,12,2,5,286520.0
10890,201705,160,12,2,5,390640.0
10891,201706,161,12,2,5,260680.0
10892,201707,162,12,2,5,232560.0
10893,201708,163,12,2,5,195320.0
10894,201709,164,12,2,5,268280.0
10895,201710,165,12,2,5,348080.0
10896,201711,166,12,2,5,241680.0
10897,201712,167,12,2,5,237880.0
10898,201713,168,12,2,5,278920.0
10899,201714,169,12,2,5,416480.0
10900,201715,170,12,2,5,310118.0
10901,201716,171,12,2,5,338960.0
10902,201717,172,12,2,5,224200.0
10903,201718,173,12,2,5,408880.0
10904,201719,174,12,2,5,223440.0
10905,201720,175,12,2,5,475000.0
10906,201721,176,12,2,5,168720.0
10907,201722,177,12,2,5,351614.0
10908,201723,178,12,2,5,351880.0
10909,201724,179,12,2,5,378480.0
10910,201725,180,12,2,5,344280.0
10911,201726,181,12,2,5,149720.0
10912,201727,182,12,2,5,458280.0
10913,201728,183,12,2,5,278160.0
10914,201402,2,12,2,6,7344.0
10915,201403,3,12,2,6,62832.0
10916,201404,4,12,2,6,92208.0
10917,201405,5,12,2,6,84456.0
10918,201406,6,12,2,6,100164.0
10919,201407,7,12,2,6,60384.0
10920,201408,8,12,2,6,98532.0
10921,201409,9,12,2,6,71196.0
10922,201410,10,12,2,6,64464.0
10923,201411,11,12,2,6,81396.0
10924,201412,12,12,2,6,62628.0
10925,201413,13,12,2,6,131580.0
10926,201414,14,12,2,6,62016.0
10927,201415,15,12,2,6,84456.0
10928,201416,16,12,2,6,28968.0
10929,201417,17,12,2,6,82008.0
10930,201418,18,12,2,6,30600.0
10931,201419,19,12,2,6,63648.0
10932,201420,20,12,2,6,88332.0
10933,201421,21,12,2,6,88536.0
10934,201422,22,12,2,6,33456.0
10935,201423,23,12,2,6,72216.0
10936,201424,24,12,2,6,38352.0
10937,201425,25,12,2,6,85680.0
10938,201426,26,12,2,6,65280.0
10939,201427,27,12,2,6,90576.0
10940,201428,28,12,2,6,123624.0
10941,201429,29,12,2,6,30192.0
10942,201430,30,12,2,6,126480.0
10943,201431,31,12,2,6,73848.0
10944,201432,32,12,2,6,62016.0
10945,201433,33,12,2,6,101184.0
10946,201434,34,12,2,6,115056.0
10947,201435,35,12,2,6,135864.0
10948,201436,36,12,2,6,40392.0
10949,201437,37,12,2,6,73848.0
10950,201438,38,12,2,6,39984.0
10951,201439,39,12,2,6,65688.0
10952,201440,40,12,2,6,61608.0
10953,201441,41,12,2,6,121788.0
10954,201442,42,12,2,6,62628.0
10955,201443,43,12,2,6,51816.0
10956,201444,44,12,2,6,76704.0
10957,201445,45,12,2,6,39168.0
10958,201446,46,12,2,6,50184.0
10959,201447,47,12,2,6,97920.0
10960,201448,48,12,2,6,90984.0
10961,201449,49,12,2,6,45288.0
10962,201450,50,12,2,6,167688.0
10963,201451,51,12,2,6,145248.0
10964,201452,52,12,2,6,141576.0
10965,201453,53,12,2,6,44064.0
10966,201503,54,12,2,6,18360.0
10967,201504,55,12,2,6,68952.0
10968,201505,56,12,2,6,56304.0
10969,201506,57,12,2,6,67728.0
10970,201507,58,12,2,6,34272.0
10971,201508,59,12,2,6,89352.0
10972,201509,60,12,2,6,57528.0
10973,201510,61,12,2,6,25704.0
10974,201511,62,12,2,6,55488.0
10975,201512,63,12,2,6,30600.0
10976,201513,64,12,2,6,52632.0
10977,201514,65,12,2,6,64872.0
10978,201515,66,12,2,6,40800.0
10979,201516,67,12,2,6,21624.0
10980,201517,68,12,2,6,67728.0
10981,201518,69,12,2,6,41616.0
10982,201519,70,12,2,6,31824.0
10983,201520,71,12,2,6,55080.0
10984,201521,72,12,2,6,46512.0
10985,201522,73,12,2,6,58752.0
10986,201523,74,12,2,6,24480.0
10987,201524,75,12,2,6,59976.0
10988,201525,76,12,2,6,52224.0
10989,201526,77,12,2,6,40800.0
10990,201527,78,12,2,6,43656.0
10991,201528,79,12,2,6,47736.0
10992,201529,80,12,2,6,49776.0
10993,201530,81,12,2,6,63240.0
10994,201531,82,12,2,6,97104.0
10995,201532,83,12,2,6,39984.0
10996,201533,84,12,2,6,95676.0
10997,201534,85,12,2,6,103428.0
10998,201535,86,12,2,6,75888.0
10999,201536,87,12,2,6,70584.0
11000,201537,88,12,2,6,64464.0
11001,201538,89,12,2,6,48552.0
11002,201539,90,12,2,6,50184.0
11003,201540,91,12,2,6,29172.0
11004,201541,92,12,2,6,36720.0
11005,201542,93,12,2,6,96696.0
11006,201543,94,12,2,6,26928.0
11007,201544,95,12,2,6,75072.0
11008,201545,96,12,2,6,34272.0
11009,201546,97,12,2,6,30192.0
11010,201547,98,12,2,6,106896.0
11011,201548,99,12,2,6,38760.0
11012,201549,100,12,2,6,120360.0
11013,201550,101,12,2,6,29784.0
11014,201551,102,12,2,6,128112.0
11015,201552,103,12,2,6,57120.0
11016,201553,104,12,2,6,84048.0
11017,201603,106,12,2,6,2448.0
11018,201604,107,12,2,6,92616.0
11019,201605,108,12,2,6,53856.0
11020,201606,109,12,2,6,27336.0
11021,201607,110,12,2,6,53448.0
11022,201608,111,12,2,6,54672.0
11023,201609,112,12,2,6,64056.0
11024,201610,113,12,2,6,25704.0
11025,201611,114,12,2,6,40392.0
11026,201612,115,12,2,6,38964.0
11027,201613,116,12,2,6,20400.0
11028,201614,117,12,2,6,80784.0
11029,201615,118,12,2,6,48144.0
11030,201616,119,12,2,6,56712.0
11031,201617,120,12,2,6,54672.0
11032,201618,121,12,2,6,64872.0
11033,201619,122,12,2,6,39168.0
11034,201620,123,12,2,6,33864.0
11035,201621,124,12,2,6,50184.0
11036,201622,125,12,2,6,36312.0
11037,201623,126,12,2,6,48960.0
11038,201624,127,12,2,6,31008.0
11039,201625,128,12,2,6,71604.0
11040,201626,129,12,2,6,91392.0
11041,201627,130,12,2,6,135660.0
11042,201628,131,12,2,6,78336.0
11043,201629,132,12,2,6,47328.0
11044,201630,133,12,2,6,49776.0
11045,201631,134,12,2,6,167280.0
11046,201632,135,12,2,6,79560.0
11047,201633,136,12,2,6,67728.0
11048,201634,137,12,2,6,29784.0
11049,201635,138,12,2,6,122400.0
11050,201636,139,12,2,6,24480.0
11051,201637,140,12,2,6,22032.0
11052,201638,141,12,2,6,116280.0
11053,201639,142,12,2,6,84048.0
11054,201640,143,12,2,6,13464.0
11055,201641,144,12,2,6,67320.0
11056,201642,145,12,2,6,146880.0
11057,201643,146,12,2,6,79152.0
11058,201644,147,12,2,6,47328.0
11059,201645,148,12,2,6,-2448.0
11060,201646,149,12,2,6,95064.0
11061,201647,150,12,2,6,90576.0
11062,201648,151,12,2,6,17544.0
11063,201649,152,12,2,6,99552.0
11064,201650,153,12,2,6,60588.0
11065,201651,154,12,2,6,40800.0
11066,201652,155,12,2,6,122808.0
11067,201653,156,12,2,6,28560.0
11068,201702,157,12,2,6,26112.0
11069,201703,158,12,2,6,127704.0
11070,201704,159,12,2,6,195024.0
11071,201705,160,12,2,6,155448.0
11072,201706,161,12,2,6,59976.0
11073,201707,162,12,2,6,145248.0
11074,201708,163,12,2,6,153000.0
11075,201709,164,12,2,6,130152.0
11076,201710,165,12,2,6,230928.0
11077,201711,166,12,2,6,62832.0
11078,201712,167,12,2,6,47328.0
11079,201713,168,12,2,6,246840.0
11080,201714,169,12,2,6,130764.0
11081,201715,170,12,2,6,80376.0
11082,201716,171,12,2,6,129336.0
11083,201717,172,12,2,6,22440.0
11084,201718,173,12,2,6,169524.0
11085,201719,174,12,2,6,68544.0
11086,201720,175,12,2,6,170136.0
11087,201721,176,12,2,6,92208.0
11088,201722,177,12,2,6,237456.0
11089,201723,178,12,2,6,88944.0
11090,201724,179,12,2,6,151776.0
11091,201725,180,12,2,6,207468.0
11092,201726,181,12,2,6,147288.0
11093,201727,182,12,2,6,165648.0
11094,201728,183,12,2,6,145656.0
11095,201403,3,12,2,2,25920.0
11096,201404,4,12,2,2,41040.0
11097,201406,6,12,2,2,43200.0
11098,201407,7,12,2,2,19440.0
11099,201408,8,12,2,2,51840.0
11100,201409,9,12,2,2,131760.0
11101,201410,10,12,2,2,45360.0
11102,201411,11,12,2,2,71280.0
11103,201412,12,12,2,2,49680.0
11104,201413,13,12,2,2,51840.0
11105,201414,14,12,2,2,75600.0
11106,201415,15,12,2,2,25920.0
11107,201416,16,12,2,2,69120.0
11108,201417,17,12,2,2,32400.0
11109,201418,18,12,2,2,75600.0
11110,201419,19,12,2,2,43200.0
11111,201420,20,12,2,2,15120.0
11112,201421,21,12,2,2,36720.0
11113,201422,22,12,2,2,36720.0
11114,201423,23,12,2,2,84240.0
11115,201424,24,12,2,2,30240.0
11116,201425,25,12,2,2,209520.0
11117,201426,26,12,2,2,75600.0
11118,201427,27,12,2,2,75600.0
11119,201428,28,12,2,2,105840.0
11120,201429,29,12,2,2,90720.0
11121,201430,30,12,2,2,103680.0
11122,201431,31,12,2,2,90720.0
11123,201432,32,12,2,2,90720.0
11124,201433,33,12,2,2,118800.0
11125,201434,34,12,2,2,101520.0
11126,201435,35,12,2,2,168480.0
11127,201436,36,12,2,2,105840.0
11128,201437,37,12,2,2,45360.0
11129,201438,38,12,2,2,105840.0
11130,201439,39,12,2,2,38880.0
11131,201440,40,12,2,2,47520.0
11132,201441,41,12,2,2,92880.0
11133,201442,42,12,2,2,47520.0
11134,201443,43,12,2,2,28080.0
11135,201444,44,12,2,2,108000.0
11136,201445,45,12,2,2,25920.0
11137,201446,46,12,2,2,77760.0
11138,201447,47,12,2,2,19440.0
11139,201448,48,12,2,2,94176.0
11140,201449,49,12,2,2,23760.0
11141,201450,50,12,2,2,235440.0
11142,201451,51,12,2,2,51840.0
11143,201452,52,12,2,2,151200.0
11144,201453,53,12,2,2,4320.0
11145,201503,54,12,2,2,12960.0
11146,201504,55,12,2,2,88560.0
11147,201505,56,12,2,2,43200.0
11148,201506,57,12,2,2,34560.0
11149,201507,58,12,2,2,19440.0
11150,201508,59,12,2,2,28080.0
11151,201509,60,12,2,2,28080.0
11152,201510,61,12,2,2,36720.0
11153,201511,62,12,2,2,43200.0
11154,201512,63,12,2,2,8640.0
11155,201513,64,12,2,2,28080.0
11156,201514,65,12,2,2,58320.0
11157,201515,66,12,2,2,30240.0
11158,201516,67,12,2,2,21600.0
11159,201517,68,12,2,2,82080.0
11160,201518,69,12,2,2,30240.0
11161,201519,70,12,2,2,17280.0
11162,201520,71,12,2,2,110160.0
11163,201521,72,12,2,2,36720.0
11164,201522,73,12,2,2,88560.0
11165,201523,74,12,2,2,19440.0
11166,201524,75,12,2,2,77760.0
11167,201525,76,12,2,2,75600.0
11168,201526,77,12,2,2,267840.0
11169,201527,78,12,2,2,64800.0
11170,201528,79,12,2,2,149040.0
11171,201529,80,12,2,2,177120.0
11172,201530,81,12,2,2,129600.0
11173,201531,82,12,2,2,146880.0
11174,201532,83,12,2,2,90720.0
11175,201533,84,12,2,2,224640.0
11176,201534,85,12,2,2,86400.0
11177,201535,86,12,2,2,248400.0
11178,201536,87,12,2,2,120960.0
11179,201537,88,12,2,2,110160.0
11180,201538,89,12,2,2,41040.0
11181,201539,90,12,2,2,77760.0
11182,201540,91,12,2,2,66960.0
11183,201541,92,12,2,2,49680.0
11184,201542,93,12,2,2,75600.0
11185,201543,94,12,2,2,25920.0
11186,201544,95,12,2,2,84240.0
11187,201545,96,12,2,2,73440.0
11188,201546,97,12,2,2,17280.0
11189,201547,98,12,2,2,127440.0
11190,201548,99,12,2,2,15120.0
11191,201549,100,12,2,2,84240.0
11192,201550,101,12,2,2,64800.0
11193,201551,102,12,2,2,97200.0
11194,201552,103,12,2,2,30240.0
11195,201553,104,12,2,2,38880.0
11196,201603,106,12,2,2,32400.0
11197,201604,107,12,2,2,149040.0
11198,201605,108,12,2,2,34560.0
11199,201606,109,12,2,2,6480.0
11200,201607,110,12,2,2,131760.0
11201,201608,111,12,2,2,32400.0
11202,201609,112,12,2,2,58320.0
11203,201610,113,12,2,2,54000.0
11204,201611,114,12,2,2,38880.0
11205,201612,115,12,2,2,43200.0
11206,201613,116,12,2,2,47520.0
11207,201614,117,12,2,2,88560.0
11208,201615,118,12,2,2,42120.0
11209,201616,119,12,2,2,75600.0
11210,201617,120,12,2,2,84240.0
11211,201618,121,12,2,2,244080.0
11212,201619,122,12,2,2,23760.0
11213,201620,123,12,2,2,56160.0
11214,201621,124,12,2,2,38880.0
11215,201622,125,12,2,2,56160.0
11216,201623,126,12,2,2,41040.0
11217,201624,127,12,2,2,41040.0
11218,201625,128,12,2,2,108000.0
11219,201626,129,12,2,2,64800.0
11220,201627,130,12,2,2,362880.0
11221,201628,131,12,2,2,97200.0
11222,201629,132,12,2,2,123120.0
11223,201630,133,12,2,2,131760.0
11224,201631,134,12,2,2,345600.0
11225,201632,135,12,2,2,82080.0
11226,201633,136,12,2,2,103680.0
11227,201634,137,12,2,2,23760.0
11228,201635,138,12,2,2,270000.0
11229,201636,139,12,2,2,58320.0
11230,201637,140,12,2,2,15120.0
11231,201638,141,12,2,2,185760.0
11232,201639,142,12,2,2,114480.0
11233,201640,143,12,2,2,6480.0
11234,201641,144,12,2,2,92880.0
11235,201642,145,12,2,2,95040.0
11236,201643,146,12,2,2,25920.0
11237,201644,147,12,2,2,69120.0
11238,201645,148,12,2,2,12960.0
11239,201646,149,12,2,2,118800.0
11240,201647,150,12,2,2,86400.0
11241,201648,151,12,2,2,15120.0
11242,201649,152,12,2,2,131760.0
11243,201650,153,12,2,2,146880.0
11244,201651,154,12,2,2,90720.0
11245,201652,155,12,2,2,164160.0
11246,201653,156,12,2,2,112320.0
11247,201702,157,12,2,2,23760.0
11248,201703,158,12,2,2,19440.0
11249,201704,159,12,2,2,159840.0
11250,201705,160,12,2,2,211680.0
11251,201706,161,12,2,2,69120.0
11252,201707,162,12,2,2,60480.0
11253,201708,163,12,2,2,95040.0
11254,201709,164,12,2,2,522720.0
11255,201710,165,12,2,2,114480.0
11256,201711,166,12,2,2,30240.0
11257,201712,167,12,2,2,23760.0
11258,201713,168,12,2,2,75600.0
11259,201714,169,12,2,2,101520.0
11260,201715,170,12,2,2,110160.0
11261,201716,171,12,2,2,216000.0
11262,201717,172,12,2,2,45360.0
11263,201718,173,12,2,2,118800.0
11264,201719,174,12,2,2,103680.0
11265,201720,175,12,2,2,183600.0
11266,201721,176,12,2,2,155520.0
11267,201722,177,12,2,2,127440.0
11268,201723,178,12,2,2,140400.0
11269,201724,179,12,2,2,185760.0
11270,201725,180,12,2,2,261360.0
11271,201726,181,12,2,2,69120.0
11272,201727,182,12,2,2,226800.0
11273,201728,183,12,2,2,183600.0
11274,201403,3,12,2,1,5190.0
11275,201404,4,12,2,1,1038.0
11276,201406,6,12,2,1,4844.0
11277,201407,7,12,2,1,1730.0
11278,201408,8,12,2,1,3114.0
11279,201409,9,12,2,1,3460.0
11280,201411,11,12,2,1,3460.0
11281,201413,13,12,2,1,1038.0
11282,201414,14,12,2,1,3460.0
11283,201415,15,12,2,1,3114.0
11284,201419,19,12,2,1,3806.0
11285,201421,21,12,2,1,12802.0
11286,201422,22,12,2,1,4152.0
11287,201423,23,12,2,1,346.0
11288,201425,25,12,2,1,5536.0
